NOx	Pb	O3	CO	longitude	CH4	TEMP	PAHs	warning	SO2	NH3	CFCs	C2H3NO5	PM2.5	PRES	PM10	H2CO	latitude
3.76741	68.86481	8.03997	7.85776	14.43865	7.58320	27.01064	7.55200	0.00000	7.24887	4.99647	58.68707	4.61336	5.62896	1073.64157	7.34510	33.81376	40.87329
6.18084	54.82757	7.13914	9.00323	2.61667	6.91903	9.38074	10.13230	1.00000	7.01974	4.86690	79.15437	1.42003	4.39374	1161.97452	5.87053	80.85409	48.98333
7.82098	54.18710	7.52922	8.45635	113.82465	9.14548	13.85037	5.44443	1.00000	8.12525	9.54889	74.95573	5.16398	6.77897	1067.06401	7.82504	68.63462	23.29549
5.75585	36.49625	11.12512	6.28815	-88.27205	8.28329	19.50764	5.17540	0.00000	7.05338	6.28542	74.65693	4.96281	5.96715	1069.44521	8.14754	32.77798	44.27804
5.98180	49.45658	5.65160	3.91441	-74.96933	7.17683	16.30105	8.72723	0.00000	6.98689	8.25381	68.22212	4.21737	9.25428	1068.22504	7.83160	36.68662	39.71734
9.86429	54.04925	8.30639	5.84033	18.84	7.96605	5.68705	6.16530	1.00000	6.47747	9.19003	66.73233	5.59761	9.43979	1122.63711	8.03865	49.09834	42.28639
6.50917	67.63360	13.01908	4.71551	0.75	7.49028	20.13759	7.36599	0.00000	7.06602	6.21410	65.74466	3.66255	6.33442	1171.30000	7.79989	41.34167	52.41667
10.03656	53.27959	5.66779	8.98789	17.4674	8.77879	11.09043	8.28246	1.00000	5.47280	8.24244	70.38959	6.39621	8.41502	1139.45079	8.26610	55.04848	50.86079
9.15720	59.50907	10.19182	6.22188	8.96317	6.03145	16.39336	6.12434	1.00000	8.89206	6.14696	60.14545	10.27281	7.85640	1061.48648	8.76128	18.59873	48.35149
6.76674	67.69456	8.92956	5.43672	46.83187	7.69405	31.47259	6.92054	0.00000	6.29183	5.18811	73.36845	3.24854	5.84245	1134.05241	7.28837	50.61984	14.53767
6.73256	40.69686	6.29144	8.62123	-82.46148	6.94580	-1.30744	7.02224	1.00000	8.17682	5.97744		6.43767	6.91050	1124.70256	8.31784	75.65577	28.15112
9.87934	35.24745	6.89676	6.74832	3.20639	7.91710	21.87177	6.30014	1.00000	7.71025	8.93731	51.30817	5.40438	9.00389	1071.93848	7.81835	67.23854	50.74497
4.99292	51.43807	7.14153	7.69947	78.15794	6.50508	13.62297	7.78647	1.00000	8.54865	5.87065	75.08199	6.10811	6.88007	1139.59579	8.24506	67.25812	12.1277
6.98019	30.25413	7.80723	7.78373	-111.90466	8.27462	16.73602	7.21835	1.00000	7.23069	5.58322	62.00019	6.28953	5.79368	1079.03524	8.07687	39.13471	40.34912
5.90740	63.79572	9.33257	6.09397	-89.64066	5.77303	11.01399	4.87226	0.00000	7.70146	7.20043	70.12850	6.67232	7.52164	1143.38472	8.33544	39.27644	40.56754
5.15486	59.42575	10.63250	6.72938	7.20769	6.94890	3.64932	6.57536	0.00000	8.01314	5.96880	60.13344	3.76937	6.66985	1067.30106	7.27246	58.54292	50.80019
7.83329	38.68833	6.97113	7.65835	22.53083	7.05304	16.68737	6.10845	1.00000	7.31416	9.61254	68.43335	5.48835	7.73585	1141.18009	7.91215	75.54010	44.22639
7.20212	48.25661	5.36435	9.38140	-4.21376	5.43454	12.39910	11.07390	1.00000	5.09595	6.68633	71.99536	1.71089	3.56316	1092.82193	6.37608	52.92533	55.82885
8.47839	42.15046	10.50066	5.29285	-86.58208	6.72105	11.79509	6.14733	1.00000	8.24715	9.65286	61.97261	2.99273	8.29229	1152.16386	6.90036	54.06591	13.48082
5.25101	57.67334	8.55857	6.30059	9.02596	8.33617	15.62634	5.46294	0.00000	8.89780	8.29789	73.03843	2.64036	6.11002	1144.24928	6.95266	57.18374	48.21644
7.75878	73.27382	8.98107	5.42331	14.66737	6.57903	26.63541	6.13407	0.00000	6.94394	11.16225	71.31977	2.02552	5.52881	1098.44851	5.44996	56.78007	41.55947
5.06104	57.45424	8.92520	6.59467	30.28491	7.17278	11.16502	6.92804	1.00000	7.50789	5.78330	66.94486	2.97172	6.62845	1182.24344	7.13747	63.24604	60.02427
10.52846	54.47440	7.12898	9.29535	0.30367	6.76006	31.87738	4.12300	1.00000	7.54020	7.37174	76.91973	2.60832	8.06547	1052.85635	6.87563	50.67244	51.38673
7.85347	66.95202	11.78793	3.10255	75.37991	5.76197	14.36760	8.58359	1.00000	9.03470	7.79717	62.81019	2.47678	7.44055	1170.82834	7.08157	50.63404	25.75728
5.56953	55.07928	4.35383	9.62689	-71.05977	8.41347	16.70908	9.37124	1.00000	7.89688	6.77023	76.27240	8.48796	7.23907	1060.13688	8.58844	68.90601	42.35843
5.24262	53.23628	5.82928	8.85864	122.8637	7.85860	10.00201	9.78012	1.00000	8.01596	7.04931	74.76662	1.85326	7.13586	1132.07219	6.46191	48.69766	9.3337
5.02494	51.12566	7.51857	4.22301	71.57737	7.35571	3.89279	4.68756	0.00000	8.05037	8.57952	90.66759	1.43055	5.55554	1189.71949	6.07562	56.45318	21.53889
6.29534	40.99255	10.72429	6.84251	78.55757	9.34559	19.74851	7.70613	0.00000	5.87992	5.76866	68.17349	3.15514	5.67964	1146.11617	6.99502	57.44758	17.34769
5.82577	69.24775	10.33640	6.30295	-74.28459	6.61202	28.68090	6.15797	1.00000	8.98975	10.41451	72.59776	5.86469	6.92037	1100.46656	8.37879	62.58565	40.5576
7.50120	68.53147	4.92331	9.06789	1.00288	8.07383	4.86413	8.44510	1.00000	7.71254	8.02803	69.69176	5.30674	7.46779	1197.33493	8.14252	40.92760	49.28669
5.67879	56.56968	7.55451	6.69003	-103.5687	7.09602	14.07613	7.63279	0.00000	7.11302	9.64911	74.87492	4.72549	6.15912	1069.10863	7.55355	51.89041	20.22816
6.41921	43.72097	5.96370	8.86176	24.71204	7.88537	-15.74563	8.46953	1.00000	6.83313	6.52451	63.73201	2.67200	6.26282	1101.58933	5.90241	37.23705	41.57439
6.55411	45.28115	3.95016	10.11379	71.57118	5.38257	10.55437	9.72036	1.00000	7.51016	6.68852	70.09124	1.59144	3.20970	1099.12208	6.18122	63.73056	32.87533
5.67214	33.96117	7.59631	6.24200	79.883	7.55705	16.40702	7.37703	0.00000	6.72396	8.89396	63.39058	1.32466	6.16793	1087.20249	5.61154	64.61547	6.9909
7.31472	55.39156	10.56446	6.61091	74.85849	8.43642	23.22496	9.44135	0.00000	8.16896	3.50172	65.11536	2.11975	3.72303	1147.53439	5.41742	61.38316	31.28092
5.67761	56.50625	4.55369	9.70069	83.97573	6.98133	28.82389	10.45795	0.00000	7.29202	6.08252	56.90634	7.95619	6.39165	1182.77061	8.44581	38.18184	21.46527
6.26237	61.86279	8.73259	5.49526	-70.92866	7.10651	12.20823	5.84743	0.00000	6.38677	8.78126	66.18607	1.88621	5.28230	1124.75109	7.01372	70.51882	42.52787
8.31592	54.51884	6.99193	9.79639	8.86704	5.60255	38.26595	4.83064	1.00000	7.63906	8.44598	71.29665	7.69203	6.07867	1121.29358	8.51990	76.05210	50.23805
10.50776	58.22766	8.81142	7.61871	8.62118	9.44398	9.71350	3.68273	1.00000	8.29873	8.08733	58.43230	1.55550	10.21001	1134.94695	6.23680	64.06090	45.44694
5.59864	50.13514	10.04753	5.43211	68.21204	6.74778	23.84103	4.80445	1.00000	8.67878	12.89695	74.06469	3.46290	10.83825	1125.56613	7.66089	57.10029	27.55898
5.82228	64.10674	6.64047	8.06727	-6.00137	9.54203	5.39141	10.57683	0.00000	7.26808	4.14179	73.58348	15.00862	3.88347	1117.01130	9.31827	43.63656	33.42585
8.72654	61.05347	7.35108	8.38606	-2.52398	7.54725	22.48652	4.16263	1.00000	6.73126	9.05370	68.73422	3.21244	9.54954	1178.08176	7.66461	63.57796	53.19146
4.96655	54.86350	6.18239	8.42715	136.51667	6.77028	21.75185	8.09677	1.00000	8.03556	5.88904	69.81863	2.57134	5.91818	1137.66276	4.75390	40.66161	35
6.44105	47.93079	7.65815	6.29570	12.1369	8.06860	34.19089	6.31999	1.00000	6.91429	11.19569	65.36247	1.63881	9.21983	1055.08763	5.24298	57.65174	51.04962
9.33294	50.69300		7.67606	73.85535	7.79317	3.04289	3.63495	1.00000	7.99235	9.73711	56.38558	2.70714	11.15573	1160.84972	6.63868	52.64595	18.51957
8.75836	70.36771	11.02864	5.89168	11.37703	8.73383	26.87695	5.52974	1.00000	10.16575	8.38663	63.30591	7.05528	8.03109	1191.71106	8.57566	65.19062	48.06919
4.82865	44.47448	6.09740	8.56755	107.60627	3.64382	18.75464	7.83034	1.00000	9.09480	5.25740	74.67133	3.80190	5.12227	1183.20291	7.48575	62.33567	51.82721
5.87678	50.98819	5.30106	9.71308	73	6.23661	9.49547	8.35975	1.00000	8.11597	4.97516	71.46167	7.17554	4.52183	1082.59282	8.36771	30.48236	40.93333
9.44231	41.91201	6.07624	7.74479	22.53083	7.72492	17.20410	5.38158	1.00000	8.86028	9.44161	75.20994	3.62339	9.60666	1101.86734	7.12031	54.06981	44.22639
6.20866	60.16171	8.71857	5.68251	8.63333	6.76139	13.73380	6.02657	1.00000	10.24628	12.87301	65.32214	6.64444	9.34027	1090.03527	8.31041	52.28024	52.2
6.26092	70.59143	9.63606	6.33010	91.84128	6.48965	29.10592	4.49743	0.00000	6.68577	9.58435	72.65807	1.90599	4.88396	1117.24902	6.16455	60.43154	22.83957
7.65858	46.21720	10.91187	7.39844	6.26764	7.38939	15.94224	5.83248	0.00000	6.22592	9.74326	67.99751	4.72761	4.60041	1175.22585	7.51460	53.87533	4.92675
10.06787	47.81627	8.90218	7.98838	38.07083	6.94383	12.30247	4.15536	1.00000	8.35705	7.64847	77.66870	4.20998	8.71607	1171.20117	7.38030	62.91307	54.90083
7.79949	42.00684	10.61271	7.59519	104.09701	7.62001	13.70103	6.66294	0.00000	7.23065	10.46720	67.35621	5.13017	4.01090	1097.80291	8.26611	48.78814	-1.26424
6.35321	51.70102	6.05071	9.21754	79.41727	7.61022	18.73513	8.93555	1.00000	8.92496	4.64725	70.27817	6.18945	5.03643	1185.44037	8.14310	39.04920	12.25282
7.86795	57.94475	9.36491	5.78948	24.75	7.64478	19.54313	6.59869	0.00000	6.53088	6.32359	73.06242	2.72485	5.96262	1078.68711	7.08708	60.33228	55.25
7.60985	41.20870	7.17019	6.38577	-2.52398	6.59974	31.02349	5.11922	1.00000	6.46496	10.14480	75.91420	1.86460	11.96255	1177.49144	4.86787	56.54007	53.19146
3.29365	55.23180	6.45857	7.96849	48.26258	7.15922	12.78950	7.48359	1.00000	7.56069	5.14112	63.93253	2.77271	5.13656	1170.01983	6.65287	50.19703	33.86419
8.45732	50.49250	7.34492	5.37013	123.62494	7.52171	17.20003	8.29812	0.00000	7.65050	5.04294	61.17088	2.33173	3.15813	1198.38858	6.50905	69.84804	12.37169
6.17392	43.52856	5.19563	9.46712	72.54064	6.72985	26.04466	9.14875	1.00000	5.54777	6.02387	74.01623	4.85861	6.89759	1067.79165	7.96860	49.73265	31.82539
10.55203	42.18736	10.05077	6.31751	79.41727	7.68609	3.49416	4.44016	1.00000	6.41283	7.84838	77.76869	5.49619	10.08618	1102.60534	7.67508	68.94762	12.25282
6.38203	54.94589	8.18162	6.80516	79.883	6.69292	27.04439	6.60514	0.00000	6.53627	11.28137	68.87255	4.20934	5.52926	1171.99527	7.71867	54.31892	6.9909
6.88471	63.66685	6.26888	8.62771	5.51978	8.09998	26.85656	7.85977	1.00000	6.95054	4.85595	58.95224	6.13011	8.23191	1088.30962	8.06906	43.79325	51.44889
9.48601	55.37168	10.88512	4.50508	-119.0376	7.98450	25.59471	6.38068	1.00000	6.41528	8.27114	69.20919	6.50364	9.21381	1140.63319	8.37019	49.40336	34.21639
7.39892	41.92610	10.75254	7.41894	17.80774	7.13679	11.23464	6.65654	0.00000	7.34300	8.51523	80.42602	1.71993	5.16274	1063.97965	6.67972	48.97816	40.55851
6.29975	46.28569	6.05987	8.73534	16.43915	6.43904	-5.26211	8.49348	1.00000	7.26574	5.41709	48.02426	2.97177	6.69212	1114.80931	6.22955	50.19443	43.50891
4.17127	58.16970	6.70313	8.69940	-103.5687	5.86127	11.30017	11.16851	1.00000	7.88265	6.18748	58.44579	5.99326	5.01081	1072.76832	8.29493	76.22174	20.22816
5.47835	56.87467	9.16925	6.14639	-75.60804	8.92404	6.68247	3.71109	0.00000	7.39286	7.98129	67.81662	1.58049	8.29264	1157.92133	6.13142	74.59336	39.96097
8.92757	65.26762	13.94850	3.61484	112.01667	8.55869	17.90901	5.32314	1.00000	7.73290	6.73578	66.19937	2.43759	10.30944	1159.65778	6.81904	36.60192	-7.81667
5.09615	35.19027	7.45833	7.51252	5.4384	5.99518	27.47569	6.19457	1.00000	6.44787	5.32887	73.78051	2.34356	6.67670	1154.70523	6.99574	46.41797	43.2907
3.88448	58.31638	8.02338	8.00987	-45.94722	5.96344	14.21866	7.26070	1.00000	5.86464	4.01699	80.03216	7.41106	5.16658	1109.33278	8.45738	45.96336	-21.42917
2.66008	45.34880	8.64117	6.64635	-87.45476	8.05136	30.58374	7.73112	1.00000	5.43213	5.22477	74.11744	3.59295	2.71851	1176.22273	7.51511	33.89453	41.47892
5.62229	45.89172	8.69141	5.85328	-98.1664	7.25108	-6.15702	4.35374	0.00000	6.47700	7.36554	86.35119	3.13784	7.79573	1151.94974	6.29504	54.19753	19.32932
5.36233	54.80700	6.71761	8.39346	38.2739	7.88803	-0.12584	7.10233	1.00000	7.05351	5.03103	75.40817	7.00705	4.13325	1102.59505	8.31635	55.26798	46.7055
6.33347	61.97766	9.56040	6.52227	-2.68758	9.67546	5.87286	7.46649	0.00000	7.24335	5.18457	73.19852	10.67270	5.91565	1099.32663	8.97145	41.95781	53.69786
7.02985	48.94742	8.41491	6.89942	-73.97069	6.50043	31.89058	4.49784	0.00000	7.11214	8.09514	66.93343	2.86029	6.58020	1074.43045	6.71585	58.44655	40.64621
10.42939	52.47122	9.11581	7.44720	74.4818	8.42503	12.57189	5.33156	1.00000	7.92483	7.04702	58.91497	2.79135	7.39106	1077.70263	7.23513	59.28934	30.21121
7.94966	41.67128	9.24675	5.46390	5.4384	5.68168	13.78729	6.06893	0.00000	8.63160	5.48129	68.10567	29.43990	5.42787	1053.28325	10.07056	18.23121	43.2907
8.38268	53.86190	10.99583	5.99472	-73.86586	8.67094	15.02205	4.90328	0.00000	9.48061	9.81616	65.06270	5.66335	5.67102	1165.37369	8.06716	28.47052	45.43341
5.04059	52.37112	7.53702	7.48416	77.54372	7.41259	23.65966	4.20197	0.00000	7.61687	8.69726	70.98054	2.17170	7.91048	1183.34900	5.60379	49.77759	10.12268
7.71155	58.58589	6.03664	8.36010	-88.81395	5.82631	14.80111	9.02047	0.00000	8.38399	8.64098	70.34896	6.70454	7.93289	1199.45622	8.25394	70.98625	35.61452
6.55451	20.04656	6.74028	6.52964	-80.22588	8.60939	27.73517	7.32399	1.00000	8.36996	9.19709	63.70951	12.09996	8.48991	1172.10552	9.08546	36.75310	26.2173
7.74201	46.14205	7.47902	4.94801	-91.06177	6.60678	3.91573	5.42032	0.00000	6.23669	6.40259	85.35842	8.95420	5.72215	1088.63838	8.82284	57.00493	33.41012
6.87283	43.31850	6.05236	9.18858	-62.64102	6.57316	31.44592	9.45982	1.00000	9.08205	5.70614	80.00633	3.28417	5.90138	1099.16517	7.20074	53.27143	8.35122
8.63678	43.70460	11.33751	4.87539	5.37429	7.67800	26.72268	6.36906	1.00000	6.60432	8.82724	51.57381	2.69964	8.03644	1198.17021	7.10514	27.02161	51.03427
6.81379	47.70748	7.12637	5.59815	-72.97261	8.07854	24.40048	6.54537	1.00000	7.59287	10.98008	56.66790	3.10256	10.80671	1171.93441	7.18092	74.39289	43.61062
8.28150	51.99937	11.31476	6.55031	91.84128	6.78451	9.12084	5.18613	0.00000	7.69484	9.64207	61.18051	8.15641	5.11739	1090.26435	8.43218	42.70574	22.83957
7.03601	33.31980	9.74236	7.62891	113.82465	7.18773	23.38405	6.96819	0.00000	6.54067	10.31515	62.38750	4.02814	4.36320	1161.17247	7.71460	55.36355	23.29549
3.80121	51.91171	6.51268	8.48008	88.28637	8.15688	33.98309	10.28601	1.00000	7.88024	6.11938	63.19531	0.00000	5.00629	1199.72103	5.54033	38.08988	23.07492
5.58787	39.96914	8.35802	6.70593	-91.11667	8.99065	23.19433	6.71984	0.00000	8.36779	8.12378	66.29428	4.44582	7.88195	1172.53600	7.53225	52.36125	14.93333
6.38754	57.08499	3.83623	10.39944	-88.31476	8.18830	13.92310	9.52566	1.00000	5.98462	5.62760	83.42208	6.87693	6.74947	1096.55501	8.27380	51.29110	36.61033
7.03032	73.96762	4.92157	9.70343	32.86389	7.65065		5.66870	1.00000	6.96752	11.24702	65.85730	1.76260	6.39732	1142.34433	5.84366	35.97810	53.95278
4.40860	82.97670	5.95611	7.93279	4.82313	8.74473	27.57959	6.42715	1.00000	5.81210	6.70060	78.58809	2.60945	5.68077	1114.88377	6.19057	15.31160	51.24197
5.00043	46.60618	7.84727	4.50644	-86.78777	7.44272	7.90009	2.86087	0.00000	8.76237	10.40935	78.95216	2.19886	4.88465	1135.11986	5.42414	48.44544	33.44872
7.05351	43.74081	7.88400	5.92994	0.30367	7.95094	25.44485	7.47346	0.00000	7.26678	9.97910	65.06742	30.15431	8.26494	1176.02944	10.07049	52.84216	51.38673
5.31338	54.11759	6.64047	6.02999	42.7125	7.54241	16.81057	3.17917	0.00000	7.91200	6.55613	63.82419	2.43042	7.89692	1186.80310	6.45444	37.38999	11.15583
5.64249	69.27658	7.21864	7.26591	5.37429	7.23841	14.55689	6.17768	1.00000	8.25710	7.00764	75.53814	4.16883	9.24283	1101.57564	7.39367	55.93537	51.03427
5.81303	50.21424	8.68516		9.17702	8.12714	17.49275	5.08070	0.00000	6.78969	6.75077	62.16349	2.45503	8.14168	1190.38452	6.34676	82.14386	48.78232
6.46872	47.98104	9.52536	5.79580	-100.88023	7.45366	8.09871	5.09944	1.00000	7.89347	9.96584	64.34183	12.05064	10.86273	1132.34898	9.02928	54.97581	20.21322
7.90486	66.64889	11.08987	5.31377	-0.36053	7.30848	21.25469	7.10457	0.00000	6.13438	4.97601	74.24639	2.85582	5.25745	1112.82615	6.68918	58.30597	51.64316
5.18805	44.88130	8.04545	8.65773	104.09701	7.25691	9.89109	10.37011	1.00000	6.40514	4.67420	68.11453	5.78428	3.50123	1175.87206	8.16322	45.42399	-1.26424
10.05911	67.96675	8.89916	8.13698	38.12408	6.89749	16.47868	5.36364	1.00000	7.21391	6.90269	62.63961	7.05136	6.31175	1132.24063	8.18447	39.59524	53.77166
8.40804	32.14930	7.30336	6.50278	-73.89125	8.62875	13.77159	7.17709	1.00000	9.04529	9.81536	72.73741	3.09341	7.48746	1052.93218	7.19863	46.84917	40.67705
	64.15703	9.04934	3.70246	70.91106	6.49410	2.58337	5.82467	0.00000	7.65558	6.41971	70.02110	1.98784	3.90466	1080.75354	4.21858	51.46519	29.38242
7.10681	64.63522	8.23911	6.48948	111.73861	6.68295	15.51898	6.50514	1.00000	8.11208	9.38246	71.02895	3.32607	8.22268	1134.34937	7.24706	57.20820	35.20889
5.05864	68.00399	8.00433	7.97960	116.10146	6.22941	-1.58410	8.92594	1.00000	8.75155	4.89209	71.09020	3.96393	7.84333	1109.30249	7.73244	36.00377	5.90702
9.32637	34.09977	10.13072	6.03594	55.4504	8.31477	-0.08353	5.20564	1.00000	5.20304	6.59370	74.64361	5.12876	9.84927	1178.72082	7.88987	48.11525	-20.88231
9.91585	54.72976	9.31178	5.65677	15.00835	8.12684	32.36882	6.03225	1.00000	8.86737	7.35339	75.70389	14.33752	9.53818	1071.09444	9.19866	49.81884	51.14942
4.71745	51.81385	9.90644	5.67433	4.82313	8.01477	11.05033	6.65028	0.00000	6.17539	5.62669	61.97743	2.79875	7.49711	1100.91151	7.18745	51.33655	51.24197
5.51571	61.43335	4.57642	9.25945	-82.90375	9.53125	18.07519	7.67850	1.00000	7.92850	6.94597	60.86459	6.57163	5.17983	1079.00407	8.34903	29.30014	32.54044
7.32037	78.75681	5.04078	9.17649	-93.12577	6.03451	28.18786	9.37361	1.00000	6.85201	7.12386	70.87663		7.22403	1091.30670	8.16210	42.78906	44.73941
4.21528	55.30461	8.54062	6.11268	-73.86586	7.34174	24.08839	5.00083	1.00000	8.16781	6.25963	58.41537	4.74098	8.36739	1155.57908	7.88888	56.94583	45.43341
5.63060	44.07553	8.45233	6.08950	-73.9614	6.08571	6.32306	6.66995	0.00000	8.61586	7.91025	71.37022	1.85356	5.31813	1125.58628	7.07585	52.81073	10.15031
7.37801	95.69948	8.10671	8.07986	-75.11028	8.14712	11.15551	5.11362	1.00000	7.23991	8.68930	67.62772	4.16119	7.96765	1195.96701	7.07972	39.18721	-15.21194
5.99685	56.40022	8.98783	6.88084	43.38531	9.12979	14.16982	7.31177	0.00000	7.72925	7.50749	80.67204	3.20094	6.49911	1190.94778	7.32046	42.36535	9.89206
9.80331	50.31684	7.89068	5.56595	-76.51552	6.49188	24.66375	5.89472	1.00000	7.56039	7.96631	58.88365	4.25491	11.39118	1163.12956	7.45796	52.72732	39.32011
4.52978	43.90139	11.70231	6.47359	-86.58208	8.35552	2.53039	9.18724	0.00000	7.20657	3.36798	68.55550	5.40908	5.22010	1190.08846	7.43176	29.30324	13.48082
4.99119	64.63992	6.25013	8.08032	23.225	7.50418	11.14294	6.72110	1.00000	5.48103	6.12945	61.20448	2.17637	3.70828	1174.97280	5.54502	41.87245	43.4125
6.40110	50.15471	4.85187	10.14837	-35.03333	5.98315	19.77779	9.49697	1.00000	7.59077	4.91880	64.44725	7.15401	3.34603	1170.08628	8.41382	37.36574	-8.28333
8.81260	68.91722	7.55695	5.39065	-77.96389	6.73467	0.17570	7.72540	1.00000	7.42754	8.73942	72.13538	7.41077	8.63366	1111.20128	8.37249	36.32074	39.45621
7.88352	55.91362	10.66862	8.02952	-101.2591	8.91756	13.63870	6.47737	0.00000	5.51112	10.96917	69.13877	1.02236	5.64868	1091.85703	5.86442	64.25366	21.01858
7.74424	44.91474	8.02393	6.31473	-73.26022	8.53980	25.56318	4.57155	0.00000	7.31915	8.66840	78.97945	1.97477	5.78983	1082.63161	5.04390	38.09781	6.46838
5.51968	66.01185	5.93234	4.03759	-48.59278	7.67561	5.79903	6.87320	0.00000	8.57559	9.14881	60.99894	8.75501	7.47889	1155.77430	8.51940	48.68065	-23.7975
7.50295	41.75323	5.84375	8.96300	26.97253	7.36454	14.87198	7.39399	1.00000	7.45381	6.09518	61.25461	1.16789	6.14326	1172.87789	5.45758	68.82218	49.65186
5.84585	31.37762	6.12128	8.57297	-116.37697	6.00619	8.28654	9.42592	1.00000	6.85007	7.30929	75.45799	5.86238	6.16887	1075.89296	8.30307	22.42066	33.72255
7.60217	70.42546	8.16731	6.81270	10.03988	7.74340	10.98587	5.86612	1.00000	8.70785	9.40517	69.07479	2.35545	8.74090	1186.68414	5.92058	62.09048	53.6052
5.18966	47.94356	10.35784	9.09349	86.59611	8.17458	6.25419	6.63660	0.00000	9.58828	7.60989	69.06871	5.08369	5.87711	1162.25870	7.67105	67.90467	25.87498
4.88978	55.90672	6.23637	8.85561	-71.19901	6.54462	13.21062	8.30356	1.00000	6.99434	4.92336	71.80045	4.75582	5.43700	1146.11261	7.89738	73.62168	-30.60106
6.98311	41.61519	8.71024	5.31925	-85.43772	8.99014	25.67960	6.29243	0.00000	5.81648	9.37960	66.52087	4.65459	6.11645	1157.60603	7.97899	64.29444	10.63504
7.37602	40.49739	10.46592	6.36954	75.92694	7.24461	4.54386	5.24124	0.00000		9.11914	76.13838	4.21389	5.74748	1146.83411	7.18936	48.09517	14.46693
6.03627	30.60821	7.57528	6.93831	125.51176	9.52300	16.83870	6.63015	0.00000	7.25622	7.12109	56.45025	3.04161	5.17223	1072.45168	7.06573	42.16829	42.64031
7.25201	80.36717	11.04681	10.40483	139.55722	7.55419	25.13488	6.70655	0.00000	7.94357	11.67934	66.44761	1.66926	4.75953	1097.37884	4.75088	64.13126	36
9.18159	47.94413	9.60900	6.07186	104.09701	6.40874	13.90556	7.07595	1.00000	9.48027	8.75860	63.31381	2.46251		1065.09416	6.69712	30.47864	-1.26424
7.28432	61.60570	5.51666	10.04873	171.25364	6.83176	5.85516	11.26494	1.00000	7.39822	5.94939	65.74321	3.67136	5.89372	1071.85094	7.20237	34.37564	-44.39672
5.02685	45.52245	6.07548	8.62957	-71.29144	6.69978	15.67569	8.92710	1.00000	9.07582	6.14803	61.49577	1.32599	4.04022	1144.29184	6.53518	41.23141	41.54566
6.86362	36.33970	8.65296	3.67368	-82.46148	8.48242	24.24567	7.43742	1.00000	6.69217	11.34547	80.57425	7.53486		1141.29143	8.48685	28.34868	28.15112
6.15597	46.90666	11.54935	4.59201	126.665	5.73461	16.70673	7.96524	0.00000	6.90964	4.47340	64.74364	2.83272	5.90766	1050.71001	6.80697	86.06367	36.6009
7.06743	49.90253	7.24821	5.96270	-111.90466	6.78095	14.46278	5.38608	0.00000	6.88094	6.12498	80.47940	2.53537	5.82743	1055.51740	7.45954	49.09283	40.34912
5.80966	64.56345	10.52464	5.11633	51.49621	7.55801	5.27580	5.97056	1.00000	8.44137	11.63818	60.61411	2.69423	9.06515	1109.44661	6.91354	66.91903	36.64852
8.31094	47.79813	5.05229	9.17370	-74.28459	6.22007	10.92541	4.56087	1.00000	9.17570	9.65628	71.96405	2.51508	9.65708	1151.66150	6.13401	38.75935	40.5576
7.80021	50.89876	9.33570	4.90280	-73.75335	7.12174	14.77966	5.15470	0.00000	6.30927	6.94149	68.73470	5.85851	7.06087	1071.37264	8.10274	44.60450	45.4473
5.84706	67.38140	8.31904	6.69181	5.51978	8.43923	12.42567	8.23124	0.00000	7.68768	5.32669	73.12196	2.67582	5.12730	1105.29777	7.23572	63.34570	51.44889
8.26726	37.36672	7.48603	7.73542	4.52529	7.44416	2.97934	8.65449	1.00000	6.49549	6.74111	60.13396	14.54958	7.59782	1176.28403	9.15903	54.39225	50.71229
